achievementCount,attemptCount,chatRoom,codinGamer,communityCreation,contributor,coverBinaryId,creationTime,description,detailsPageUrl,doneAchievementCount,feedback,forumLink,globalTotal,id,lastActivity,league,level,logoBinaryId,mode,openChallenge,optimCriteria,optimCriteriaId,optimPoints,position,prettyId,previewBinaryId,puzzleLeaderboardId,rank,replayIds,score,solvedCount,testSessionHandle,thumbnailBinaryId,title,topics,total,type,validatorScore,xpPoints
0,445,,,True,"{'userId': 788361, 'pseudo': 'Bob', 'publicHandle': '73a5c7e75cde8949ee1fe332045d6d23163887', 'enable': False, 'avatar': 29407964997640, 'cover': 2508945958620}",,1457097721505,,/training/hard/connect-four,0,"{'feedbackId': 182, 'feedbacks': [0, 1, 5, 7, 16]}",,,122,,,hard,,,,,,,,connect-four,,,0,,,283,39214911c71f0487e9f65ba0032c0b28026e261,,Puissance 4,[],,CODE,0,50.0
0,1835,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 792813, 'pseudo': 'VilBoub', 'publicHandle': 'bd6706892e49290fb119aa5ddae4238a318297', 'enable': False, 'avatar': 1756328969262, 'cover': 1869151336464}",,1457271354843,,/training/medium/these-romans-are-crazy!,0,"{'feedbackId': 71, 'feedbacks': [2, 1, 17, 52, 68]}",,,123,1463748256007.0,,medium,,,,,,,,these-romans-are-crazy!,,,0,,,1403,3931349726d65cfbe8b2033a9a78bc7c6eaa75e,,Ils sont fous ces romains !,[],,CODE,100,50.0
0,1050,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 809204, 'pseudo': 'Porthos3', 'publicHandle': 'c17459028ea6a4371817f6ab08395734402908', 'enable': False, 'avatar': 3759727839240}",,1457529171692,,/training/hard/spreadsheet-labels,0,"{'feedbackId': 76, 'feedbacks': [0, 2, 10, 35, 56]}",,,125,1463751219010.0,,hard,,,,,,,,spreadsheet-labels,,,0,,,551,392855628dcf56775f4920865b11e5b2f5b52e6,,Spreadsheet Labels,[],,CODE,100,50.0
0,309,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 792813, 'pseudo': 'VilBoub', 'publicHandle': 'bd6706892e49290fb119aa5ddae4238a318297', 'enable': False, 'avatar': 1756328969262, 'cover': 1869151336464}",,1457614675923,,/training/expert/squares-order,0,"{'feedbackId': 181, 'feedbacks': [0, 3, 2, 5, 17]}",,,126,1457897732128.0,,expert,,,,,,,,squares-order,,,0,,,110,39286430184ea4b69dda7910ffa44380028fb71,,Squares order,[],,CODE,0,50.0
0,793,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 648983, 'pseudo': 'Elliot', 'publicHandle': 'c04a1000e65ca51a1e4fdb7719d2a80b389846', 'enable': False, 'avatar': 1875283981324}",,1457964863227,,/training/hard/candies,0,"{'feedbackId': 176, 'feedbacks': [0, 3, 17, 34, 35]}",,,127,1520272230058.0,,hard,,,,,,,,candies,,,0,,,512,3966166dbdaf75706e81a08c2eb937783701b09,,Candies,[],,CODE,100,50.0
0,454,,,True,"{'userId': 788361, 'pseudo': 'Bob', 'publicHandle': '73a5c7e75cde8949ee1fe332045d6d23163887', 'enable': False, 'avatar': 29407964997640, 'cover': 2508945958620}",,1458047190851,,/training/medium/divine!,0,"{'feedbackId': 196, 'feedbacks': [1, 2, 7, 16, 28]}",,,128,,,medium,,,,,,,,divine!,,,0,,,287,396617594e06bd647d675595dc515ab47d8383c,,Divine!,[],,CODE,0,50.0
0,375,,,True,"{'userId': 155929, 'pseudo': '[CG]jupoulton', 'publicHandle': 'd39436e9a23b5060ed3efaf1c24b4ba8929551', 'enable': False, 'avatar': 9399538004630, 'cover': 10055855122642}",,1458152375101,,/training/expert/haunted-manor,0,"{'feedbackId': 67, 'feedbacks': [0, 0, 1, 2, 30]}",,,129,,,expert,,,,,,,,haunted-manor,,,0,,,96,39661774884d4fe5521a02da4c5045eb048dc99,,Haunted Manor,[],,CODE,0,50.0
0,463,,,True,"{'userId': 1201783, 'pseudo': 'yoha', 'publicHandle': '9f252c61454ad1a933ee71419c83cfff3871021', 'enable': False, 'avatar': 3181778176261, 'cover': 3182124258941}",,1458649430527,,/training/hard/electrical-grid,0,"{'feedbackId': 183, 'feedbacks': [0, 1, 5, 10, 26]}",,,130,,,hard,,,,,,,,electrical-grid,,,0,,,216,4019166fd9f5d0e5b20db3dbe77733c7e88582c,,Electrical grid,[],,CODE,0,50.0
0,895,,,True,"{'userId': 878974, 'pseudo': 'nicola', 'publicHandle': '21bf42f790de293c3aef398f18cd2627479878', 'enable': False, 'avatar': 26090852120005, 'cover': 1735058494121}",,1458728170769,,/training/medium/2-5d-maze,0,"{'feedbackId': 179, 'feedbacks': [2, 6, 8, 18, 34]}",,,131,,,medium,,,,,,,,2-5d-maze,,,0,,,286,,,2.5D maze,"[{'handle': 'data-structures', 'value': 'Structures de Données', 'children': [{'handle': 'graphs', 'value': 'Graphes', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'BFS', 'value': 'Parcours en largeur', 'children': []}, {'handle': 'pathfinding', 'value': 'Recherche de chemins', 'children': []}]}]",,CODE,0,50.0
0,244,,,True,"{'userId': 878974, 'pseudo': 'nicola', 'publicHandle': '21bf42f790de293c3aef398f18cd2627479878', 'enable': False, 'avatar': 26090852120005, 'cover': 1735058494121}",,1458814029107,,/training/medium/othello,0,"{'feedbackId': 188, 'feedbacks': [0, 1, 4, 14, 19]}",,,132,,,medium,,,,,,,,othello,,,0,,,199,,,Othello,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'classic-board-games', 'value': 'Classic board games', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'strings', 'value': 'Chaînes de caractères', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'conditions', 'value': 'Conditions', 'children': []}]}]",,CODE,0,50.0
0,5124,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 155934, 'pseudo': 'Ninsuo', 'publicHandle': '98f5c0a61499a7aa407c35fb77d7b33b439551', 'enable': False, 'avatar': 1957026978284, 'cover': 7279501333730}",,1458933149211,,/training/easy/may-the-triforce-be-with-you,0,"{'feedbackId': 95, 'feedbacks': [7, 10, 100, 175, 272]}",,,133,1463691913008.0,,easy,,,,,,,,may-the-triforce-be-with-you,,,0,,,4121,4019184060775d16bde2860b83e33aa5d60d212,,May the Triforce be with you!,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'ascii-art', 'value': 'Ascii Art', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'loops', 'value': 'Boucles', 'children': []}]}]",,CODE,100,50.0
0,508,,,True,"{'userId': 1122412, 'pseudo': 'TheNinja', 'publicHandle': '796ed19c638a4cbd9cf6526be9cf56542142211', 'enable': False, 'avatar': 3823739809641, 'cover': 2754242453763}",,1459000609520,,/training/hard/binary-permutations,0,"{'feedbackId': 121, 'feedbacks': [0, 2, 6, 9, 33]}",,,134,,,hard,,,,,,,,binary-permutations,,,0,,,231,4034725c052508488674a18d0db33d356b8374b,,Binary Permutations,[],,CODE,0,50.0
0,218,,,True,"{'userId': 788361, 'pseudo': 'Bob', 'publicHandle': '73a5c7e75cde8949ee1fe332045d6d23163887', 'enable': False, 'avatar': 29407964997640, 'cover': 2508945958620}",,1459102561722,,/training/hard/tetris,0,"{'feedbackId': 74, 'feedbacks': [1, 2, 5, 9, 12]}",,,135,,,hard,,,,,,,,tetris,,,0,,,150,,,Tetris,[],,CODE,0,50.0
0,227,,,True,"{'userId': 233734, 'pseudo': 'Delgan', 'publicHandle': '2d4af79b5078da9d0dbee56c2847873d437332', 'enable': False, 'avatar': 2425294393314, 'cover': 2003445440614}",,1459171183839,,/training/hard/erdos-number,0,"{'feedbackId': 190, 'feedbacks': [0, 1, 4, 7, 14]}",,,136,,,hard,,,,,,,,erdos-number,,,0,,,159,447738972d5b5a9df498be4edeb2b78c3688a66,,Erd?s Number,[],,CODE,0,50.0
0,1666,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1122412, 'pseudo': 'TheNinja', 'publicHandle': '796ed19c638a4cbd9cf6526be9cf56542142211', 'enable': False, 'avatar': 3823739809641, 'cover': 2754242453763}",,1459276475488,,/training/expert/recurring-decimals,0,"{'feedbackId': 109, 'feedbacks': [0, 1, 6, 21, 41]}",,,137,1468337209010.0,,expert,,,,,,,,recurring-decimals,,,0,,,620,41296368a2df2e2c28ef14757c85c47594b958b,,Recurring Decimals,[],,CODE,62,50.0
0,380,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 153527, 'pseudo': 'Amendil', 'publicHandle': 'd3a3a43aad96dea9f1ab5fa81ed849a9725351', 'enable': False, 'avatar': 1881364458366}",,1459447001165,,/training/hard/disks-intersection,0,"{'feedbackId': 198, 'feedbacks': [0, 0, 9, 5, 12]}",,,138,1463681669007.0,,hard,,,,,,,,disks-intersection,,,0,,,272,44760488f478226802381226ef951a581094b25,,Disks intersection,[],,CODE,100,50.0
0,687,,,True,"{'userId': 792813, 'pseudo': 'VilBoub', 'publicHandle': 'bd6706892e49290fb119aa5ddae4238a318297', 'enable': False, 'avatar': 1756328969262, 'cover': 1869151336464}",,1459896331304,,/training/expert/minesweeper,0,"{'feedbackId': 192, 'feedbacks': [0, 2, 3, 14, 50]}",,,139,,,expert,,,,,,,,minesweeper,,,0,,,272,15870175db0fe4be82b892c85bb5399ce193f228,,Minesweeper,[],,CODE,0,50.0
0,616,,,True,"{'userId': 552776, 'pseudo': 'player_one', 'publicHandle': 'fefb3b0a360d9451bde5553900470e2d677255', 'enable': False, 'avatar': 15603633176753, 'cover': 1775987663405}",,1459896429623,,/training/expert/bulls-and-cows,0,"{'feedbackId': 169, 'feedbacks': [2, 0, 4, 11, 39]}",,,140,,,expert,,,,,,,,bulls-and-cows,,,0,,,261,44774259a06deae741e30ef6aee87f03eb43818,,Bulls and Cows,[],,CODE,0,50.0
0,2519,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1221684, 'pseudo': 'xmetrix', 'publicHandle': 'a2bc027d3a8c7c99145b119ae96a77ee4861221', 'enable': False, 'avatar': 3582486056700, 'cover': 10401848447382}",,1459953130109,,/training/hard/simplify-selection-ranges,0,"{'feedbackId': 86, 'feedbacks': [2, 3, 23, 59, 47]}",,,141,1480803582004.0,,hard,,,,,,,,simplify-selection-ranges,,,0,,,1728,4476036f65506e618adae96cef13cbfddd97ddf,,Simplify Selection Ranges,[],,CODE,100,50.0
0,1634,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 788361, 'pseudo': 'Bob', 'publicHandle': '73a5c7e75cde8949ee1fe332045d6d23163887', 'enable': False, 'avatar': 29407964997640, 'cover': 2508945958620}",,1460055239390,,/training/medium/text-alignment,0,"{'feedbackId': 126, 'feedbacks': [0, 4, 19, 51, 54]}",,,142,1463738263005.0,,medium,,,,,,,,text-alignment,,,0,,,1313,4476022daa49ba35bea60654cdd0f33d04a8607,,Text alignment,[],,CODE,100,50.0
0,675,,,True,"{'userId': 945054, 'pseudo': 'Blem', 'publicHandle': '04fbcf8c21f8d41b38b24565164e3125450549', 'enable': False, 'avatar': 1776354267961, 'cover': 5508627859212}",,1460120406730,,/training/hard/the-holy-grail,0,"{'feedbackId': 173, 'feedbacks': [0, 2, 11, 37, 47]}",,,143,,,hard,,,,,,,,the-holy-grail,,,0,,,420,41298711f23966cc71782fa781e17e833a3cab6,,The Holy Grail,[],,CODE,0,50.0
0,167,,,True,"{'userId': 606225, 'pseudo': 'Enygma', 'publicHandle': '7a37f368e2d15fcb19df78326ed2074c522606', 'enable': False, 'avatar': 1810683948117, 'cover': 3499598929436}",,1460430148019,,/training/hard/universe-conquest,0,"{'feedbackId': 170, 'feedbacks': [0, 0, 2, 2, 6]}",,,145,,,hard,,,,,,,,universe-conquest,,,0,,,105,4477385e5e36991245d09946970d3ec9a88f8f6,,Universe Conquest,[],,CODE,0,50.0
0,1285,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 819906, 'pseudo': 'scrauler', 'publicHandle': '2be43ac4f3f60cec2eca41a76174a3a3609918', 'enable': False, 'avatar': 1724581872168, 'cover': 5892382698276}",,1460432182613,,/training/hard/7-segment-display,0,"{'feedbackId': 79, 'feedbacks': [8, 4, 16, 20, 37]}",,,146,1469029811011.0,,hard,,,,,,,,7-segment-display,,,0,,,727,4477259e5bf5091e19f7f3b052ddbce36a481b0,,7-segment display,[],,CODE,100,50.0
0,1110,,,True,"{'userId': 1294876, 'pseudo': 'Driikolu', 'publicHandle': '46a4c065c39faaf3dfd9cb4e02fbaa7c6784921', 'enable': False, 'avatar': 3794653646628, 'cover': 3795022767303}",,1460468860667,,/training/medium/snake-encoding,0,"{'feedbackId': 123, 'feedbacks': [0, 0, 9, 28, 48]}",,,147,,,medium,,,,,,,,snake-encoding,,,0,,,856,447676170258e1db4e1ac65d86cd6457d6f2f1a,,Snake encoding,[],,CODE,0,50.0
0,122271,csb,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,4769442240713.0,1460655472759,,/multiplayer/bot-programming/coders-strike-back,0,"{'feedbackId': 47, 'feedbacks': [31, 17, 44, 223, 1902]}",coders-strike-back-puzzle-discussion/1833,86258.0,148,1565103567060.0,"{'divisionIndex': 4, 'divisionCount': 7, 'openingLeaguesCount': 0, 'divisionOffset': 0}",multi,4768637804814.0,,,,rank,,3228.0,coders-strike-back,3825971694298.0,coders-strike-back,-1,"[124686535, 124686828, 124811607, 127192976]",15.47,0,5024072dbf0c1a6cd40fbdf462185ce788d3b24,4989863231600.0,Coders Strike Back,"[{'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'trigonometry', 'value': 'Trigonométrie', 'children': []}, {'handle': 'distance', 'value': 'Distances', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'multi-agent', 'value': 'Multi-agent', 'children': []}, {'handle': 'neural-network', 'value': 'Réseau de neurones', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'optimization', 'value': 'Optimisation', 'children': []}]}]",17371.0,ARENA,0,
0,1035,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 878974, 'pseudo': 'nicola', 'publicHandle': '21bf42f790de293c3aef398f18cd2627479878', 'enable': False, 'avatar': 26090852120005, 'cover': 1735058494121}",,1460723943663,,/training/expert/the-barnyard,0,"{'feedbackId': 72, 'feedbacks': [0, 1, 3, 10, 22]}",,,149,1500400819459.0,,expert,,,,,,,,the-barnyard,,,0,,,324,44773048e89cb3b2f8726707490aea4410073d6,,The barnyard,[],,CODE,100,50.0
0,1486,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1296449, 'pseudo': 'loveCoding', 'publicHandle': 'b7b08c7366392127195f1287f5d596659446921', 'enable': False, 'avatar': 3638627508334, 'cover': 4091343147688}",,1460987565196,,/training/medium/ascii-art-:-glass-stacking,0,"{'feedbackId': 125, 'feedbacks': [4, 7, 26, 30, 38]}",,,150,1463746545011.0,,medium,,,,,,,,ascii-art-:-glass-stacking,,,0,,,1128,44767464569782efab981a76a28c38a35e74d6b,,ASCII ART : Glass Stacking,[],,CODE,100,50.0
0,289,,,True,"{'userId': 1323814, 'pseudo': 'SatineChatounette', 'publicHandle': 'b1f79554baafff05c9ca9c0fc61caa874183231', 'enable': False, 'avatar': 3772019869763, 'cover': 4513209195107}",,1461202366696,,/training/expert/fill-the-square,0,"{'feedbackId': 166, 'feedbacks': [1, 0, 1, 1, 10]}",,,151,,,expert,,,,,,,,fill-the-square,,,0,,,105,4881114f78c38605fa84258a0e4bc26e5e9e4d9,,Fill the square!,[],,CODE,0,50.0
0,899,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1103644, 'pseudo': 'dogther', 'publicHandle': '4c92354c7dd1e9489c82ddc9b7d23e6d4463011', 'enable': False}",,1462834856464,,/training/expert/the-lucky-number,0,"{'feedbackId': 127, 'feedbacks': [1, 0, 2, 6, 31]}",,,152,1564831061044.0,,expert,,,,,,,,the-lucky-number,,,0,,,183,44767641499266b355188a1a67e68f0d19f92d6,,The Lucky Number,[],,CODE,67,50.0
0,807,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 272329, 'pseudo': 'Arglanir', 'publicHandle': '465ccb0b5ae845115115bb2070e7e0b6923272', 'enable': False, 'avatar': 3884009540055}",,1463190482633,,/training/hard/chess-cavalry,0,"{'feedbackId': 85, 'codingamerFeedback': 5, 'feedbacks': [0, 0, 4, 13, 32]}",,,153,1518888628148.0,,hard,,,,,,,,chess-cavalry,,,0,,,549,4476745f9b72283395cac080fc525bdbdda6b71,,Chess cavalry,[],,CODE,100,50.0
0,1245,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1140484, 'pseudo': 'NikoNikoSuru', 'publicHandle': 'e30440b1354292912c058b8fbfba20674840411', 'enable': False}",,1463515966158,,/training/easy/xml-mdf-2016,0,"{'feedbackId': 66, 'feedbacks': [1, 3, 31, 84, 91]}",,,154,1554565470041.0,,easy,,,,,,,,xml-mdf-2016,,,0,,,1101,447783804309f8b70f8f31e1fa7b3eafb6310fd,,XML MDF-2016,[],,CODE,100,50.0
0,4195,stc,,False,,4769455388710.0,1464254749085,,/multiplayer/bot-programming/smash-the-code,0,"{'feedbackId': 90, 'feedbacks': [3, 4, 17, 24, 57]}",smash-the-code-puzzle-discussion/1834,2260.0,156,,,multi,4768626249633.0,,,,rank,,,smash-the-code,4669847904250.0,smash-the-code,93,"[119510108, 122987505, 124776707]",,0,458901576359bedbed3cef18b3c46d5d1fb5b27,4989848876548.0,Smash The Code,"[{'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'flood-fill', 'value': 'Remplissage par diffusion', 'children': []}, {'handle': 'DFS', 'value': 'Parcours en profondeur', 'children': []}]}]",2260.0,ARENA,0,
0,2599,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 878974, 'pseudo': 'nicola', 'publicHandle': '21bf42f790de293c3aef398f18cd2627479878', 'enable': False, 'avatar': 26090852120005, 'cover': 1735058494121}",,1464504565779,,/training/medium/sum-of-divisors,0,"{'feedbackId': 81, 'feedbacks': [7, 4, 17, 75, 98]}",,,157,1481370217005.0,,medium,,,,,,,,sum-of-divisors,,,0,,,1759,4845343c880f0401417cb4f17d1c5b525b26589,,Sum of divisors,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'tricky', 'value': 'Tricky', 'children': []}, {'handle': 'arithmetics', 'value': 'Arithmetics', 'children': []}]}]",,CODE,100,50.0
